UserId,replyCount,likeCount,publishedAt,UserName,text,authorChannelId,authorChannelUrl,isReply,isReplyToUserId,isReplyToName
UgyIsmqDOc3DyUtC2AJ4AaABAg,0,0,2023-01-27T17:21:43Z,Greedy goblin,Yo can u talk a little fast⏩,UClpcVQZH5K06lA40qaN5dcg,http://www.youtube.com/channel/UClpcVQZH5K06lA40qaN5dcg,0,,
UgwNP5lGPFdAVlYhVzt4AaABAg,0,0,2023-01-27T14:01:35Z,Guillermo Welch,Use XLOOKUP.,UCdak54cxVbl6QFUoJahJXgA,http://www.youtube.com/channel/UCdak54cxVbl6QFUoJahJXgA,0,,
UgysmnH4KtYJ4QfXZZ14AaABAg,0,0,2023-01-27T13:40:28Z,srinivasa raju,Chat gpt is new generation Grate technology,UCGYYnKrAAFl62Lvy5LKx5_w,http://www.youtube.com/channel/UCGYYnKrAAFl62Lvy5LKx5_w,0,,
UgygcFju-04vxejlZnl4AaABAg,0,0,2023-01-27T13:24:27Z,Adlai Almeida,Not Awesome …… SUPER AWESOME,UCCeyKzjJQZFE4EMf_E2rb5g,http://www.youtube.com/channel/UCCeyKzjJQZFE4EMf_E2rb5g,0,,
UgwrU9Rl3x8buHjXXfZ4AaABAg,26,68,2023-01-27T11:55:28Z,Klaus Charles,I’m 50 years old living in California.I’m hoping to retire at 55 if things keep going well for me. Bought my first house last month and I can’t be more proud that I’m now. I’m glad made a great decision about my finances that change me forever*,UCKOh09bd-STB-NAtRYFil7w,http://www.youtube.com/channel/UCKOh09bd-STB-NAtRYFil7w,0,,
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lUs1oCxdj1,,0,2023-01-30T01:42:56Z,Frostgodx,I’m sorry but what the fuck does this have to do with this video,UCUr8CFWWhmE5BAJL9NClXvA,http://www.youtube.com/channel/UCUr8CFWWhmE5BAJL9NClXvA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lUbrWYijQQ,,0,2023-01-29T23:21:35Z,Lil Yeet 🏳‍🌈⃠,Literally just ask google,UCTwDFks-n90_LiO-Bs4TCgA,http://www.youtube.com/channel/UCTwDFks-n90_LiO-Bs4TCgA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lUbWjdm6Ig,,1,2023-01-29T23:18:36Z,Lil Yeet 🏳‍🌈⃠,"Lol old people do not use youtube, fake",UCTwDFks-n90_LiO-Bs4TCgA,http://www.youtube.com/channel/UCTwDFks-n90_LiO-Bs4TCgA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lS6GTMXr4o,,0,2023-01-28T23:58:17Z,Mike,"Tue trick is to sacrifice and never participate in the credit system, and don't get into the loop of competitive consumer spending.  I paid my house off in my 30s, now in my late 40s.  I don't plan on retiring, I'm not sure where I would draw any purpose in life.  I do plan on starving this tyrannical government of any taxes though.",UCVCE5MylLPk1BvfJFNBmfZQ,http://www.youtube.com/channel/UCVCE5MylLPk1BvfJFNBmfZQ,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOPfI2At4B,,0,2023-01-27T13:30:52Z,Maria jude,I have also traded for sometime with Nicole. She is very insightful and understanding. She is also a patient teacher👍,UCSLXs2Jt146fAuaYf3fr-Bg,http://www.youtube.com/channel/UCSLXs2Jt146fAuaYf3fr-Bg,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOOf6HdCnZ,,0,2023-01-27T13:22:06Z,John brandon,"@Stephanie Carol Yes of course, I attend her online classes daily.",UClT5EcCPfResnWgV8Qc9ovA,http://www.youtube.com/channel/UClT5EcCPfResnWgV8Qc9ovA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOM_aCtpAP,,0,2023-01-27T13:03:53Z,Stephanie Carol,Does she also offer mentorship lectures and tutorials ?,UCXzu7URPAsfE_eM-7Yeavrg,http://www.youtube.com/channel/UCXzu7URPAsfE_eM-7Yeavrg,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOJv1MFUz5,,0,2023-01-27T12:40:35Z,Brian,@Hermann Thanks for the recommendation just texted her now and she respond nicely,UCiEriuowA53QUZsl-ZN8OkA,http://www.youtube.com/channel/UCiEriuowA53QUZsl-ZN8OkA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIk2JbJW9,,0,2023-01-27T12:30:21Z,Hermann,Please let her know I referred you 👆🏻,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIit5KF6D,,0,2023-01-27T12:30:12Z,Hermann,0900,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIiL1Gmbk,,0,2023-01-27T12:30:07Z,Hermann,904,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIhtGkryp,,0,2023-01-27T12:30:03Z,Hermann,918,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIhEZWnir,,0,2023-01-27T12:29:58Z,Hermann,+1,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIgZEgnxL,,0,2023-01-27T12:29:52Z,Hermann,Whats   ~~   app,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOIfa3CMRt,,0,2023-01-27T12:29:44Z,Hermann,@Brian You can reach her on,UCTHlkmUWf1qio_NrFb6R2oA,http://www.youtube.com/channel/UCTHlkmUWf1qio_NrFb6R2oA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOHqrORx43,,0,2023-01-27T12:22:33Z,Brian,"This not the first time I’m hearing of Mrs Nicole Smith And her exploits in trading world but I have no idea on how to reach her, please how do I get In touch with her 🙏",UCiEriuowA53QUZsl-ZN8OkA,http://www.youtube.com/channel/UCiEriuowA53QUZsl-ZN8OkA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOHdFsH_7L,,0,2023-01-27T12:20:41Z,RUBY,"@John brandon A friend that I referred to her just receive €15,600 profit after 14days of investing.. I became jealous ….lol 🤦‍♂️",UCqAcSZGZXyLli7GSDiH0juQ,http://www.youtube.com/channel/UCqAcSZGZXyLli7GSDiH0juQ,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOH4zhDDU6,,0,2023-01-27T12:15:52Z,John brandon,"I met Mrs Nicole Smith in a conference meeting last year for the first time in Washington DC. invested $20,000 and the trade ended in one month making close to $108,000",UClT5EcCPfResnWgV8Qc9ovA,http://www.youtube.com/channel/UClT5EcCPfResnWgV8Qc9ovA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOH4097U6l,,0,2023-01-27T12:15:44Z,John brandon,I'm from USA I used to take loans from my bank for survival but after trading with her I'm now a creditor not debtor any more,UClT5EcCPfResnWgV8Qc9ovA,http://www.youtube.com/channel/UClT5EcCPfResnWgV8Qc9ovA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOGit5JBcf,,0,2023-01-27T12:12:43Z,Rebecca Maria,@Susan Kimberley My first investment with her gave me a profit of over $27k US dollar I wonder where she got her analyst,UCxNbaL6mN_b1NwLW87yVRCg,http://www.youtube.com/channel/UCxNbaL6mN_b1NwLW87yVRCg,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOGPr_PiQo,,0,2023-01-27T12:09:59Z,Susan Kimberley,"She is very popular among brokers and I must say She is an outstanding broker too , I saw her once on Chris Hogan channel and contacted her shortly after .  investing in crypto has been very profitable ever since .",UC3NsVydZQv6fXAZnmIsHvtA,http://www.youtube.com/channel/UC3NsVydZQv6fXAZnmIsHvtA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOG9ENm7ju,,0,2023-01-27T12:07:43Z,Stella Chloe,"Despite the economic downturn,I'm so happy ,I have  earned $39,000 profits returns from my $5000 trading with her",UCBZygJDwGtzc9kDRghbT_UA,http://www.youtube.com/channel/UCBZygJDwGtzc9kDRghbT_UA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOG7TUqosd,,0,2023-01-27T12:07:28Z,Stella Chloe,"@RUBY I made my first million investing in forex trading,As a beginner now I have time for my families and other things in life, thanks so much Mrs Nicole Smith. You are a life changer",UCBZygJDwGtzc9kDRghbT_UA,http://www.youtube.com/channel/UCBZygJDwGtzc9kDRghbT_UA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOFnHIiv84,,0,2023-01-27T12:04:35Z,RUBY,@Rosemary barbosa My first experience with her gave me the assurance that has made  me to invest without fear of loosing and I got four of my friends involved with her already ...,UCqAcSZGZXyLli7GSDiH0juQ,http://www.youtube.com/channel/UCqAcSZGZXyLli7GSDiH0juQ,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOF_kVAdfq,,0,2023-01-27T12:02:44Z,Rosemary barbosa,"Wow amazing to see here who trade with expert Mrs Nicole Smith, I'm currently on 5th trade with her and my portfolio has grown tremendously",UC3t5JLZsIpBroxG6EAApCIg,http://www.youtube.com/channel/UC3t5JLZsIpBroxG6EAApCIg,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgwrU9Rl3x8buHjXXfZ4AaABAg.9lOEkU0Pw589lOEx1uaivv,,1,2023-01-27T11:57:10Z,Bjorn,"Congratulations you are really doing well at your age.I’m 43 I’m my finances are in a mess right now,any great tips would really go along well in shape my life.I’m want to buy my own house that’s really good too",UC2j9ObRz9NGKUn0ICUbtHNA,http://www.youtube.com/channel/UC2j9ObRz9NGKUn0ICUbtHNA,1,UgwrU9Rl3x8buHjXXfZ4AaABAg,Klaus Charles
UgxasdzU6RDoIZb9UlB4AaABAg,1,1,2023-01-27T11:36:39Z,Oliver Odin,"Decent tutorial,  but probably only relevant to beginners.  It would've been interesting to see the AI  make some complicated formulas as well. 
I remember having found all of these on Google in barely anymore time with better explanations than ChatGPT, so I'm not seeing something that'll improve your Excellence by 10x, but maybe just a matter of finding the right examples.


Also disappointed to see it prefers legacy formulas over their modern variant",UCPsKQQqxsDw-KJjBQW0gobg,http://www.youtube.com/channel/UCPsKQQqxsDw-KJjBQW0gobg,0,,
UgxasdzU6RDoIZb9UlB4AaABAg.9lOCagkWxPt9m1qziu6797,,0,2023-02-12T15:47:11Z,Briand Beaudin,"You realize that this is just the beginning,  right?",UCkaX0EVzGyO_tNHqP0hdIFg,http://www.youtube.com/channel/UCkaX0EVzGyO_tNHqP0hdIFg,1,UgxasdzU6RDoIZb9UlB4AaABAg,Oliver Odin
UgxbfFWpMMDHRZCn_wF4AaABAg,0,0,2023-01-27T11:19:49Z,M C,thanks this is useful,UCJnG3MSbXgF1l5qgPLzv5Uw,http://www.youtube.com/channel/UCJnG3MSbXgF1l5qgPLzv5Uw,0,,
UgwoT56nCg27XuwvS1l4AaABAg,0,0,2023-01-27T10:37:58Z,Oliver Odin,I'm disappointed it didn't suggest xlookup,UCPsKQQqxsDw-KJjBQW0gobg,http://www.youtube.com/channel/UCPsKQQqxsDw-KJjBQW0gobg,0,,
Ugx5jfXbUzuU1GT1fhZ4AaABAg,1,0,2023-01-27T07:44:25Z,She's Kitchen,"Hi,
Can u tell me how can I use chat gpt to find a complicated formula for creating calculator for a travel agency",UCZAFgP1aGvCalXiQMdnvcBA,http://www.youtube.com/channel/UCZAFgP1aGvCalXiQMdnvcBA,0,,
Ugx5jfXbUzuU1GT1fhZ4AaABAg.9lNn0nDk9hv9lNn4SsQUil,,0,2023-01-27T07:44:55Z,She's Kitchen,"This is the link.
And I have to create an excel sheet like this",UCZAFgP1aGvCalXiQMdnvcBA,http://www.youtube.com/channel/UCZAFgP1aGvCalXiQMdnvcBA,1,Ugx5jfXbUzuU1GT1fhZ4AaABAg,She's Kitchen
UgwVjQcthK7QZODp8g14AaABAg,0,0,2023-01-27T06:25:01Z,Toastman,As of Jan 23rd Microsoft bought Chat GPT for $10 million.,UCS0ym1rfwxxfOfPd0dPUj6A,http://www.youtube.com/channel/UCS0ym1rfwxxfOfPd0dPUj6A,0,,
UgytHLOgo2iS1VZbOOd4AaABAg,0,0,2023-01-27T05:35:33Z,Kuadi,Idk bro but your face looks AI generated,UCjaq0XFwmXCf9R4UrYg0ipg,http://www.youtube.com/channel/UCjaq0XFwmXCf9R4UrYg0ipg,0,,
UgyX5M7-YSPixHTBqMN4AaABAg,0,1,2023-01-27T02:37:30Z,Rob Burden,Is this really any different than googling examples?,UCCVrzCylKv8QnO5aQMsgqpg,http://www.youtube.com/channel/UCCVrzCylKv8QnO5aQMsgqpg,0,,
UgwScG6njOv5Q6m839h4AaABAg,0,0,2023-01-26T22:27:26Z,Attila EKWB,"I stopped watching when he literally said ""ten x"".",UC0LTFMfpvcXlEAf-z2VdPmA,http://www.youtube.com/channel/UC0LTFMfpvcXlEAf-z2VdPmA,0,,
UgykgiTvV86zbJxf0TJ4AaABAg,0,0,2023-01-26T19:19:44Z,Ben Jenkins,"Unrelated to ChatGPT, that was a cool tip about FlashFill. I've never used it. Thanks!",UC4B648qX2v9a82IJjzy-C-w,http://www.youtube.com/channel/UC4B648qX2v9a82IJjzy-C-w,0,,
UgyLemdwR2lc8QP4Y6B4AaABAg,0,0,2023-01-26T19:12:07Z,Arpit Arora,"I am trying to get hands on chatGPT since a long time now but always it shows that it is on max capacity, not sure when they will increase the capacity.",UCpaOH1fcZS9F2CvzwuZe-7g,http://www.youtube.com/channel/UCpaOH1fcZS9F2CvzwuZe-7g,0,,
UgxDxO7hHzJwoa-1Xgh4AaABAg,0,1,2023-01-26T15:43:29Z,Wiggins,"Kevin:  ""Send the the email address listed in column B.""
ChatGPT:  ""For each cell In Columns(""A"").Cells.SpecialCells.(xlCellsTypeConstraints)""

Pfft.  Amateur hour.",UCZRvXzZcYEXz6FKaebmqZAA,http://www.youtube.com/channel/UCZRvXzZcYEXz6FKaebmqZAA,0,,
Ugwi3TAp44emgnKttPh4AaABAg,0,0,2023-01-26T14:11:38Z,Morbid Man Music,ChatGPT most go.,UCxAndqoE0GGxn-rrKKoS-uw,http://www.youtube.com/channel/UCxAndqoE0GGxn-rrKKoS-uw,0,,
UgywHScoU8is_BPna9d4AaABAg,0,0,2023-01-26T05:52:43Z,sky heart,Who needs another person?,UC-aXAOYZcHOnMiRyOpX-o8A,http://www.youtube.com/channel/UC-aXAOYZcHOnMiRyOpX-o8A,0,,
Ugw0sAP3sYH-xvZFe554AaABAg,0,0,2023-01-26T05:25:31Z,Grayson Hogard,Grove Cookie Company approves these examples!! 🍪,UCpD3weL4Ej38KpapKXDP2mg,http://www.youtube.com/channel/UCpD3weL4Ej38KpapKXDP2mg,0,,
Ugw_AGYvVlZv74r-sPN4AaABAg,0,0,2023-01-26T05:18:28Z,renderman.pro,Nice picture! What camera did you use?,UCRUvMeXqJIF4I0JWmoUYHNg,http://www.youtube.com/channel/UCRUvMeXqJIF4I0JWmoUYHNg,0,,
UgzXYq7nLQXp38zthIl4AaABAg,0,0,2023-01-26T04:52:36Z,Kaibot,"hahah this is stupid, capitilism wins!!!!!!!!!!!",UCPQ1SiGAVOX6s-wwoW9-8BA,http://www.youtube.com/channel/UCPQ1SiGAVOX6s-wwoW9-8BA,0,,
UgwWTkeMO07MDpynLMh4AaABAg,0,0,2023-01-26T04:28:56Z,BBK MotoLove,This video was amazing. thank you Kevin.,UCjoZzuNvG1_PBuL2WZMJ25A,http://www.youtube.com/channel/UCjoZzuNvG1_PBuL2WZMJ25A,0,,
UgzRmYSKGxK7E_SWvgR4AaABAg,0,0,2023-01-26T02:17:35Z,jose bautista,Looks like I need more cookies,UC0JGpNEHC9j3mswVVCH1k2Q,http://www.youtube.com/channel/UC0JGpNEHC9j3mswVVCH1k2Q,0,,
Ugx9fAcQEpzzNuKsaV14AaABAg,0,0,2023-01-26T01:33:26Z,Jose Diaz,Google finally found its rival,UCdGk4oLcHKlooqL7UBg6VeA,http://www.youtube.com/channel/UCdGk4oLcHKlooqL7UBg6VeA,0,,
UgxcspHa4YZMqQP8M5R4AaABAg,0,1,2023-01-25T22:19:10Z,GM_StellaArtois,i'm convinced this guy is AI generated. No human talks like that,UCanvONzKvXwmy63lZzNsWJw,http://www.youtube.com/channel/UCanvONzKvXwmy63lZzNsWJw,0,,
UgyXdNR8NrZCq8HWHuB4AaABAg,0,0,2023-01-25T21:38:53Z,nazart,This is grammar school level of excel shit,UCqrCK7nZ_uQnQrTjyvICqRA,http://www.youtube.com/channel/UCqrCK7nZ_uQnQrTjyvICqRA,0,,
Ugwlcs8QwX7zpUVw6Ex4AaABAg,0,0,2023-01-25T21:02:31Z,2020yeahh,wow!,UCNSOdnLEmIHCam_YH3Caivg,http://www.youtube.com/channel/UCNSOdnLEmIHCam_YH3Caivg,0,,
Ugwz5dq7NssMFIppRJF4AaABAg,0,0,2023-01-25T19:35:06Z,James Pyle,Chat GPT saved my marriage by writing apologies for me many times.,UCwbCRnMVwYbglnmBTCLPROw,http://www.youtube.com/channel/UCwbCRnMVwYbglnmBTCLPROw,0,,
UgzCTzdAcEFVFhnJd7h4AaABAg,0,0,2023-01-25T18:28:19Z,Nagesh Lavudya,🙏🙏🙏,UCiypWfENIv2YDE5Us8-Uxgw,http://www.youtube.com/channel/UCiypWfENIv2YDE5Us8-Uxgw,0,,
Ugy97Gv6uE28BT08vr54AaABAg,0,2,2023-01-25T18:19:35Z,DenverKen,Thanks Kevin. You 'excel' at showing how to use the latest technology in an easy-to-understand way. Much appreciated!,UCU3Dwm3lne3YlzaDGw4d_1g,http://www.youtube.com/channel/UCU3Dwm3lne3YlzaDGw4d_1g,0,,
UgynJnIlZhPKLju9qFp4AaABAg,0,1,2023-01-25T17:54:04Z,Teresa Sean,"Need more info input on the AMGp25R Amazon planned this for years and this way we can conquer the recession, let's go",UChW0NJxcW166krXJdiJKVzA,http://www.youtube.com/channel/UChW0NJxcW166krXJdiJKVzA,0,,
UgxCimfCbL7CHD0pp814AaABAg,0,0,2023-01-25T17:27:42Z,smoak888,Well $msft just increased their investment into openai….,UCyHrelURybMAH6d7BMmslvg,http://www.youtube.com/channel/UCyHrelURybMAH6d7BMmslvg,0,,
UgwBkp9QXaR5GS8vevx4AaABAg,0,0,2023-01-25T17:24:23Z,In the Midwest,"If you look like a dope head, get D's in class and then come back with a scholarly essay.....I'll would flunk your little ass back to middle school.",UC8LJuTVJ7x5vyiWhpjTqinw,http://www.youtube.com/channel/UC8LJuTVJ7x5vyiWhpjTqinw,0,,
Ugx3BcKsPLPNTNePOut4AaABAg,0,0,2023-01-25T16:18:53Z,gazw01,Except chatgpt is unavailable most of the time,UCmEftOxmsoLHfau0fbJ7Y8A,http://www.youtube.com/channel/UCmEftOxmsoLHfau0fbJ7Y8A,0,,
UgzaU1bo6pTCE5bT3Jl4AaABAg,0,0,2023-01-25T15:53:31Z,Robert Weidner,ChatGPT is the future of computing.,UCkaEZkVjHayy3tj7gGalhww,http://www.youtube.com/channel/UCkaEZkVjHayy3tj7gGalhww,0,,
Ugz9fpvqqib8w6DeAlN4AaABAg,0,0,2023-01-25T14:47:10Z,Lirui Zhu,人工弱智,UCHY-13GBNfXDqmDWSaGpKjA,http://www.youtube.com/channel/UCHY-13GBNfXDqmDWSaGpKjA,0,,
UgwTlmPWaG3MFHTCcf54AaABAg,0,0,2023-01-25T11:24:52Z,Lukas Kantor,"Hm, I already know the all formulas in this video but, god i had to ask many peoples, co-workers and listed many forums to get the right formulkas for my case. Now, its so easy, just ask in CHATGPT... : )",UC8M9Z8xJVvDqzOS5kaUluHg,http://www.youtube.com/channel/UC8M9Z8xJVvDqzOS5kaUluHg,0,,
Ugyi14JhToiZan8H4s14AaABAg,0,0,2023-01-25T09:37:47Z,Michael Entera,I'm a programmer we use ChatGPT for code as well. lol,UCiVx6P6N99a3Ieer1VAIMqg,http://www.youtube.com/channel/UCiVx6P6N99a3Ieer1VAIMqg,0,,
Ugz9OC3KOd665yrga3l4AaABAg,0,0,2023-01-25T09:37:05Z,Faizan Tech World,this is amazing!,UCSbZPhLXAyx8kEY5tNSo4mQ,http://www.youtube.com/channel/UCSbZPhLXAyx8kEY5tNSo4mQ,0,,
Ugy3DSOVXRf2OdW-0ox4AaABAg,0,0,2023-01-25T07:29:05Z,Clay Hardy,Is your mouth AI generated? Or am I on mushrooms,UCRJgnXHXFExYMymGO5V9jHQ,http://www.youtube.com/channel/UCRJgnXHXFExYMymGO5V9jHQ,0,,
UgxqkbJj-wZt_SeheWZ4AaABAg,0,0,2023-01-25T07:25:40Z,abdul ebrahim,This great 👍🏾,UCnVml-j5PnbyiTxVE96hQjg,http://www.youtube.com/channel/UCnVml-j5PnbyiTxVE96hQjg,0,,
Ugw10DuzKgoHGGP-gip4AaABAg,0,0,2023-01-25T07:23:16Z,Luis Fernando,"Chatgpt seems helpful. But like others have said, you'd still need to have some pretty good Excel skills before you can really take advantage of it.",UCQskx6NO2pkO8_q13rGgA5w,http://www.youtube.com/channel/UCQskx6NO2pkO8_q13rGgA5w,0,,
UgzTO15M6QT3ly4EJLd4AaABAg,0,0,2023-01-25T02:31:55Z,Autistic SuperCarNut,What a tit. I hate all this bullshit ai stuff,UC3SyVZjRV3xx_JNw5z_c5pg,http://www.youtube.com/channel/UC3SyVZjRV3xx_JNw5z_c5pg,0,,
UgxvDGm49vZqlzeI4XN4AaABAg,0,0,2023-01-24T22:18:13Z,mick cv,Clickbait.  I tried this and it only 4x my excel skills.,UCMAy3J6R9r2u6kTf15mEIbw,http://www.youtube.com/channel/UCMAy3J6R9r2u6kTf15mEIbw,0,,
UgxcFZmhSvMhHVKKJH54AaABAg,1,0,2023-01-24T21:35:00Z,fred barnes,"You could either learn excel and do these simple tasks , or keep asking the ai to do it for you, which over time would be much slower.",UCPDCos8yy569FUj3eOJbkLw,http://www.youtube.com/channel/UCPDCos8yy569FUj3eOJbkLw,0,,
UgxcFZmhSvMhHVKKJH54AaABAg.9lHYg_rymrI9lHzWUwOr_e,,0,2023-01-25T01:38:09Z,Eternal Tech,"After asking the AI for help several times with a particular question, you will hopefully learn the skill and not have to repeatedly ask the same question.",UCBYBxFZ_dYM_XL7SS3P327g,http://www.youtube.com/channel/UCBYBxFZ_dYM_XL7SS3P327g,1,UgxcFZmhSvMhHVKKJH54AaABAg,fred barnes
UgzdlkHzFJld7JGGIFt4AaABAg,0,2,2023-01-24T21:16:05Z,Travis Robison,Chat GPT is blowing my mind!!!! Cool to see real world scenarios being used.,UC_faPJLH-3Vr3ertiF__K-g,http://www.youtube.com/channel/UC_faPJLH-3Vr3ertiF__K-g,0,,
Ugy78HN6rcYHjSvAhyl4AaABAg,1,1,2023-01-24T19:41:50Z,Samad Sadri,"Question for Kevin or anyone who can answer: Is it possible to include the customer's name in the macro that sends emails to those who owe the Kevin Cookie Company? There are only two columns for the amount due and the email address. What would be the macro and steps needed in Excel for making the email more personalized by adding the customer's first and last name? i.e. ""Dear [First Name, Last Name], You owe the Kevin Cookie Company x amount.""",UCvjdG1ymLmRo4jUYqkmCiEg,http://www.youtube.com/channel/UCvjdG1ymLmRo4jUYqkmCiEg,0,,
Ugy78HN6rcYHjSvAhyl4AaABAg.9lHLjix1Cuw9lHVY3Qvii9,,2,2023-01-24T21:07:29Z,Kevin Stratvert,You should be able to add any number of customizations / fields. Simply give the instructions to ChatGPT and you should get close to what you're looking for 👍,UCfJT_eYDTmDE-ovKaxVE1ig,http://www.youtube.com/channel/UCfJT_eYDTmDE-ovKaxVE1ig,1,Ugy78HN6rcYHjSvAhyl4AaABAg,Samad Sadri
UgyoarSVp5QKuWynHyp4AaABAg,0,1,2023-01-24T19:13:54Z,Nick LaPensee,Would it surprise anyone to know that this video was created by ChatGPT?,UCXjhZmNGzUI3kQXFq4WGWzQ,http://www.youtube.com/channel/UCXjhZmNGzUI3kQXFq4WGWzQ,0,,
UgwGVtNkYm2P1tiqsrB4AaABAg,0,0,2023-01-24T18:03:08Z,MN FLEX,"I received this message when I tried to download ChatGPT: 'ChatGPT is at capacity right now
Get notified when we're back'.",UCImT9Fu4349sotYIpRSMaGQ,http://www.youtube.com/channel/UCImT9Fu4349sotYIpRSMaGQ,0,,
UgzxCDXqXI2z5960fgl4AaABAg,1,1,2023-01-24T17:26:30Z,Jared G,I can see Microsoft implementing this. Maybe when you are making columns like that it even asks if you want to add them. They could have some type of personified ai as a ui… maybe like a paperclip.,UCBsON-BZX8YhfUUbTglWLyw,http://www.youtube.com/channel/UCBsON-BZX8YhfUUbTglWLyw,0,,
UgzxCDXqXI2z5960fgl4AaABAg.9lH6FWCR3LT9leCnNK3Zhe,,0,2023-02-03T02:05:28Z,John Stevenson,ClippyGeePeeTee !!,UCOJ961FHuf6UqCAxem8-izA,http://www.youtube.com/channel/UCOJ961FHuf6UqCAxem8-izA,1,UgzxCDXqXI2z5960fgl4AaABAg,Jared G
UgzT_UBYMlfCOsPLrxd4AaABAg,0,0,2023-01-24T13:47:40Z,Jones Vlogging Network,Microsoft is purchasing 49% of chat GPT for 10 billion,UCCnapHRjnJYMsFrOaRyWJIQ,http://www.youtube.com/channel/UCCnapHRjnJYMsFrOaRyWJIQ,0,,
